,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Tcf7l2,173,0.33078393881453155,5,0.009560229445506692,168,0.32122370936902483,3851.0,1.0,WT_DM
Zbtb7c,141,0.2695984703632887,2,0.0038240917782026767,139,0.26577437858508607,6215.0,0.6031844075199253,WT_DM
Tfap2b,123,0.23518164435946462,0,0.0,123,0.23518164435946462,0.0,0.40473136366279727,WT_DM
Nfib,96,0.1835564053537285,3,0.0057361376673040155,93,0.17782026768642448,1734.0,0.33565557874035373,WT_DM
Rora,95,0.18164435946462715,11,0.021032504780114723,84,0.16061185468451242,4321.0,0.48059509824007945,WT_DM
Xbp1,81,0.15487571701720843,8,0.015296367112810707,73,0.13957934990439771,3949.0,0.3029844818454362,WT_DM
Hes1,76,0.14531548757170173,1,0.0019120458891013384,75,0.14340344168260039,1800.0,0.22173924130598832,WT_DM
Tal1,75,0.14340344168260039,0,0.0,75,0.14340344168260039,0.0,0.24292162617057395,WT_DM
Npas3,71,0.13575525812619502,10,0.019120458891013385,61,0.11663479923518165,3283.0,0.4150060484881975,WT_DM
Etv6,63,0.12045889101338432,3,0.0057361376673040155,60,0.1147227533460803,704.0,0.2841988958875285,WT_DM
Hivep3,57,0.1089866156787763,9,0.017208413001912046,48,0.09177820267686425,2302.0,0.21017343937342436,WT_DM
Ahr,50,0.09560229445506692,3,0.0057361376673040155,47,0.08986615678776291,695.0,0.1745462044190871,WT_DM
Creb5,46,0.08795411089866156,8,0.015296367112810707,38,0.07265774378585087,2965.0,0.1396158852412591,WT_DM
Thrb,45,0.08604206500956023,3,0.0057361376673040155,42,0.08030592734225621,673.0,0.26339538833164194,WT_DM
Plag1,44,0.0841300191204589,2,0.0038240917782026767,42,0.08030592734225621,342.0,0.16117885473568763,WT_DM
Esr1,42,0.08030592734225621,2,0.0038240917782026767,40,0.07648183556405354,984.0,0.15524902721288308,WT_DM
Nr3c2,41,0.07839388145315487,8,0.015296367112810707,33,0.06309751434034416,797.0,0.19554795057602642,WT_DM
Pbx1,40,0.07648183556405354,3,0.0057361376673040155,37,0.07074569789674952,342.0,0.2126216305274638,WT_DM
Foxp1,40,0.07648183556405354,4,0.0076481835564053535,36,0.06883365200764818,922.0,0.17947954325338417,WT_DM
Ehf,40,0.07648183556405354,7,0.01338432122370937,33,0.06309751434034416,1046.0,0.14563847553019768,WT_DM
Jund,38,0.07265774378585087,1,0.0019120458891013384,37,0.07074569789674952,1021.0,0.10749576370748866,WT_DM
Esrrg,35,0.06692160611854685,4,0.0076481835564053535,31,0.05927342256214149,388.0,0.1383285114453071,WT_DM
Stat1,34,0.06500956022944551,0,0.0,34,0.06500956022944551,0.0,0.12401242371792295,WT_DM
Nfia,33,0.06309751434034416,6,0.011472275334608031,27,0.05162523900573614,964.0,0.15415091196127828,WT_DM
Runx1,33,0.06309751434034416,11,0.021032504780114723,22,0.04206500956022945,6094.0,0.1360524253745373,WT_DM
E2f7,28,0.05353728489483748,0,0.0,28,0.05353728489483748,0.0,0.11236698305436052,WT_DM
Mef2c,27,0.05162523900573614,0,0.0,27,0.05162523900573614,0.0,0.07677642748303093,WT_DM
Dlg2,27,0.05162523900573614,27,0.05162523900573614,0,0.0,0.0,0.2612080275428453,WT_DM
Fli1,25,0.04780114722753346,0,0.0,25,0.04780114722753346,0.0,0.09702174659824428,WT_DM
Gpc6,20,0.03824091778202677,20,0.03824091778202677,0,0.0,0.0,0.3421426393754038,WT_DM
Ebf1,19,0.036328871892925434,1,0.0019120458891013384,18,0.03441682600382409,11.0,0.058123850136777115,WT_DM
Glis3,18,0.03441682600382409,3,0.0057361376673040155,15,0.028680688336520075,1293.0,0.05697670127685937,WT_DM
Tfcp2l1,18,0.03441682600382409,0,0.0,18,0.03441682600382409,0.0,0.04846807291010608,WT_DM
Prdm1,17,0.032504780114722756,0,0.0,17,0.032504780114722756,0.0,0.05902847402595078,WT_DM
Polr2a,17,0.032504780114722756,0,0.0,17,0.032504780114722756,0.0,0.0493057072255187,WT_DM
Thap11,16,0.030592734225621414,0,0.0,16,0.030592734225621414,0.0,0.02496193648638598,WT_DM
Celf2,16,0.030592734225621414,16,0.030592734225621414,0,0.0,0.0,0.10961341459399375,WT_DM
Rfx2,16,0.030592734225621414,0,0.0,16,0.030592734225621414,0.0,0.03500180657093593,WT_DM
Fgfr1,16,0.030592734225621414,16,0.030592734225621414,0,0.0,0.0,0.1606188909904678,WT_DM
Sidt1,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.06592927416495936,WT_DM
Deptor,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.11641119481012847,WT_DM
Plin2,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.18633786922444867,WT_DM
Pde7b,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.20457885172705653,WT_DM
Csmd1,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.2311436242254226,WT_DM
Papln,15,0.028680688336520075,15,0.028680688336520075,0,0.0,0.0,0.27202146845758546,WT_DM
Fhit,14,0.02676864244741874,14,0.02676864244741874,0,0.0,0.0,0.05222338898305263,WT_DM
Hlf,14,0.02676864244741874,5,0.009560229445506692,9,0.017208413001912046,1595.0,0.08338163444220915,WT_DM
Erg,14,0.02676864244741874,0,0.0,14,0.02676864244741874,0.0,0.04882218140346024,WT_DM
Btn1a1,14,0.02676864244741874,14,0.02676864244741874,0,0.0,0.0,0.16669225546218436,WT_DM
Ltbp1,13,0.0248565965583174,13,0.0248565965583174,0,0.0,0.0,0.12163551207205557,WT_DM
Barx2,13,0.0248565965583174,10,0.019120458891013385,3,0.0057361376673040155,67.0,0.07097814897374867,WT_DM
Sox6,13,0.0248565965583174,8,0.015296367112810707,5,0.009560229445506692,67.0,0.08028381012247394,WT_DM
Myo9a,13,0.0248565965583174,13,0.0248565965583174,0,0.0,0.0,0.12542409005326385,WT_DM
Mbd1,13,0.0248565965583174,0,0.0,13,0.0248565965583174,0.0,0.022007826388671606,WT_DM
Rps8,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.115608583750516,WT_DM
Ppp1r2,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.13081241909638525,WT_DM
Pax5,12,0.022944550669216062,0,0.0,12,0.022944550669216062,0.0,0.029660120958552496,WT_DM
Hoxd4,12,0.022944550669216062,0,0.0,12,0.022944550669216062,0.0,0.024769735745026365,WT_DM
Thsd4,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.1170420985233877,WT_DM
Id4,12,0.022944550669216062,0,0.0,12,0.022944550669216062,0.0,0.02164903136070295,WT_DM
Fos,12,0.022944550669216062,0,0.0,12,0.022944550669216062,0.0,0.055518797834989614,WT_DM
Ror1,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.09337582308623701,WT_DM
Scara5,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.0665171707142817,WT_DM
Cytip,12,0.022944550669216062,12,0.022944550669216062,0,0.0,0.0,0.08833829467104952,WT_DM
Cebpd,11,0.021032504780114723,1,0.0019120458891013384,10,0.019120458891013385,111.0,0.06063672974156481,WT_DM
Trf,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.1938808400356648,WT_DM
Scml4,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.17641204155677298,WT_DM
Mbtps2,11,0.021032504780114723,1,0.0019120458891013384,10,0.019120458891013385,12.0,0.028225398592450306,WT_DM
Pde4b,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.06926496749160597,WT_DM
Kcnd2,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.27600890096855046,WT_DM
Erbb4,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.115610750868502,WT_DM
Fam20a,11,0.021032504780114723,11,0.021032504780114723,0,0.0,0.0,0.21990319898041427,WT_DM
Mtmr9,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.06480682054147342,WT_DM
Ntng1,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.21353127033793498,WT_DM
Xkr6,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.1079078781681264,WT_DM
Boc,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.17661057552035173,WT_DM
Prkg1,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.16201331692949225,WT_DM
Met,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.09662981994697617,WT_DM
Tmtc2,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.08077249360922018,WT_DM
Chst9,10,0.019120458891013385,10,0.019120458891013385,0,0.0,0.0,0.11068581271765318,WT_DM
Mafb,10,0.019120458891013385,0,0.0,10,0.019120458891013385,0.0,0.023715984819187366,WT_DM
Maf,10,0.019120458891013385,0,0.0,10,0.019120458891013385,0.0,0.03518199156581544,WT_DM
