,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Tcf7l2,168,0.2620904836193448,9,0.014040561622464899,159,0.24804992199687986,5996.0,1.0,WT_DM
Ebf1,144,0.22464898595943839,8,0.0124804992199688,136,0.2121684867394696,3092.0,0.9942856869548229,WT_DM
Pax5,139,0.21684867394695787,9,0.014040561622464899,130,0.20280811232449297,7398.0,0.7509602235795236,WT_DM
Klf7,139,0.21684867394695787,5,0.0078003120124804995,134,0.20904836193447737,3385.0,0.4303591942482198,WT_DM
Tfap2c,115,0.1794071762870515,0,0.0,115,0.1794071762870515,0.0,0.5233082008148779,WT_DM
Mef2c,100,0.15600624024961,11,0.0171606864274571,89,0.13884555382215288,5664.0,0.774121253255097,WT_DM
Fli1,81,0.12636505460218408,9,0.014040561622464899,72,0.11232449297971919,3930.0,0.3218374523795647,WT_DM
Npas3,78,0.12168486739469579,6,0.0093603744149766,72,0.11232449297971919,1685.0,0.6121305191657195,WT_DM
Gtf2i,78,0.12168486739469579,5,0.0078003120124804995,73,0.11388455538221529,5434.0,0.2541750487716495,WT_DM
Nfib,67,0.10452418096723869,9,0.014040561622464899,58,0.0904836193447738,1808.0,0.37899852229215547,WT_DM
Rora,61,0.09516380655226209,11,0.0171606864274571,50,0.078003120124805,3992.0,0.3441255845812088,WT_DM
Bcl11a,53,0.08268330733229329,7,0.0109204368174727,46,0.0717628705148206,3812.0,0.34741136594714045,WT_DM
Mybl1,52,0.0811232449297972,2,0.0031201248049922,50,0.078003120124805,1780.0,0.14534176272596877,WT_DM
Nfia,50,0.078003120124805,10,0.015600624024960999,40,0.062402496099843996,2910.0,0.24441016233331103,WT_DM
Nfix,46,0.0717628705148206,4,0.0062402496099844,42,0.0655226209048362,1680.0,0.1980651401409036,WT_DM
Nr3c2,46,0.0717628705148206,7,0.0109204368174727,39,0.060842433697347896,1764.0,0.2113542194290648,WT_DM
Npas2,42,0.0655226209048362,1,0.0015600624024961,41,0.06396255850234009,33.0,0.13522388045856917,WT_DM
Pbx1,41,0.06396255850234009,7,0.0109204368174727,34,0.0530421216848674,920.0,0.30619712043010383,WT_DM
Bach2,39,0.060842433697347896,5,0.0078003120124804995,34,0.0530421216848674,798.0,0.1933062911480277,WT_DM
Zbtb7c,37,0.057722308892355696,0,0.0,37,0.057722308892355696,0.0,0.10350989534215953,WT_DM
Lef1,36,0.056162246489859596,12,0.0187207488299532,24,0.0374414976599064,1076.0,0.24707779372999097,WT_DM
Esrrg,36,0.056162246489859596,5,0.0078003120124804995,31,0.0483619344773791,651.0,0.15569559051288853,WT_DM
Ppard,35,0.054602184087363496,0,0.0,35,0.054602184087363496,0.0,0.12255401069181272,WT_DM
Ikzf2,34,0.0530421216848674,0,0.0,34,0.0530421216848674,0.0,0.11419902829059879,WT_DM
Grhl1,27,0.0421216848673947,0,0.0,27,0.0421216848673947,0.0,0.16670233405757337,WT_DM
Vdr,26,0.0405616224648986,1,0.0015600624024961,25,0.0390015600624025,746.0,0.16530296332081798,WT_DM
Klf12,25,0.0390015600624025,0,0.0,25,0.0390015600624025,0.0,0.07640341721689783,WT_DM
Nfatc1,24,0.0374414976599064,6,0.0093603744149766,18,0.028081123244929798,228.0,0.11036874043322269,WT_DM
Prdm1,23,0.0358814352574103,0,0.0,23,0.0358814352574103,0.0,0.07389406749584823,WT_DM
